end_id,start_id,type
concept.cpp.mutex,expl.condition_variable,REINFORCES_CONCEPT
concept.cpp.condition_variable,expl.condition_variable,REINFORCES_CONCEPT
concept.cpp.atomic,expl.condition_variable,REINFORCES_CONCEPT
view.cpp_modern,expl.condition_variable,VISIBLE_IN
fbp.locate_issue,expl.condition_variable,USES_FEEDBACK_PATTERN
fbp.restate_rule,expl.condition_variable,USES_FEEDBACK_PATTERN
fbp.trace_execution,expl.condition_variable,USES_FEEDBACK_PATTERN
ctx.trace,expl.condition_variable,USES_CONTEXT_ANCHOR
ctx.line,expl.condition_variable,USES_CONTEXT_ANCHOR
ctx.variable,expl.condition_variable,USES_CONTEXT_ANCHOR
plan.concurrency_wait,expl.condition_variable,RECOMMENDS_PLAN
expl.condition_variable.step1,expl.condition_variable,CONSISTS_OF_STEP
expl.condition_variable.step2,expl.condition_variable,CONSISTS_OF_STEP
expl.condition_variable.step3,expl.condition_variable,CONSISTS_OF_STEP
concept.c.for,plan.loop_boundary,RECOMMENDS_CONCEPT
concept.c.while,plan.loop_boundary,RECOMMENDS_CONCEPT
concept.cpp.for,plan.loop_boundary,RECOMMENDS_CONCEPT
concept.cpp.range_for,plan.loop_boundary,RECOMMENDS_CONCEPT
concept.c.array,plan.array_indexing,RECOMMENDS_CONCEPT
concept.cpp.array,plan.array_indexing,RECOMMENDS_CONCEPT
concept.cpp.vector,plan.array_indexing,RECOMMENDS_CONCEPT
concept.c.pointer,plan.pointer_lifetime,RECOMMENDS_CONCEPT
concept.cpp.pointer,plan.pointer_lifetime,RECOMMENDS_CONCEPT
concept.cpp.smart_pointer,plan.pointer_lifetime,RECOMMENDS_CONCEPT
concept.c.malloc,plan.manual_memory,RECOMMENDS_CONCEPT
concept.c.free,plan.manual_memory,RECOMMENDS_CONCEPT
concept.cpp.new_delete,plan.manual_memory,RECOMMENDS_CONCEPT
concept.cpp.raii,plan.manual_memory,RECOMMENDS_CONCEPT
concept.c.function_def,plan.return_contract,RECOMMENDS_CONCEPT
concept.cpp.function_decl,plan.return_contract,RECOMMENDS_CONCEPT
concept.cpp.return,plan.return_contract,RECOMMENDS_CONCEPT
concept.c.function_def,plan.recursion,RECOMMENDS_CONCEPT
concept.cpp.function_decl,plan.recursion,RECOMMENDS_CONCEPT
concept.cpp.iterator,plan.iterator_range,RECOMMENDS_CONCEPT
concept.cpp.ranges,plan.iterator_range,RECOMMENDS_CONCEPT
concept.cpp.views,plan.iterator_range,RECOMMENDS_CONCEPT
concept.cpp.vector,plan.iterator_range,RECOMMENDS_CONCEPT
concept.cpp.raii,plan.modern_cpp_ownership,RECOMMENDS_CONCEPT
concept.cpp.move_semantics,plan.modern_cpp_ownership,RECOMMENDS_CONCEPT
concept.cpp.unique_ptr,plan.modern_cpp_ownership,RECOMMENDS_CONCEPT
concept.cpp.smart_pointer,plan.modern_cpp_ownership,RECOMMENDS_CONCEPT
concept.cpp.class,plan.oop_destruction,RECOMMENDS_CONCEPT
concept.cpp.inheritance,plan.oop_destruction,RECOMMENDS_CONCEPT
concept.cpp.destructor,plan.oop_destruction,RECOMMENDS_CONCEPT
concept.cpp.virtual_function,plan.oop_destruction,RECOMMENDS_CONCEPT
concept.cpp.try_catch,plan.exception_safety,RECOMMENDS_CONCEPT
concept.cpp.noexcept,plan.exception_safety,RECOMMENDS_CONCEPT
concept.cpp.raii,plan.exception_safety,RECOMMENDS_CONCEPT
concept.c.formatted_io,plan.formatting,RECOMMENDS_CONCEPT
concept.cpp.format,plan.formatting,RECOMMENDS_CONCEPT
concept.cpp.print_functions,plan.formatting,RECOMMENDS_CONCEPT
concept.cpp.thread,plan.concurrency_wait,RECOMMENDS_CONCEPT
concept.cpp.mutex,plan.concurrency_wait,RECOMMENDS_CONCEPT
concept.cpp.condition_variable,plan.concurrency_wait,RECOMMENDS_CONCEPT
concept.cpp.atomic,plan.concurrency_wait,RECOMMENDS_CONCEPT
view.intro_c,plan.loop_boundary,VISIBLE_IN
view.algorithms,plan.loop_boundary,VISIBLE_IN
view.intro_c,plan.array_indexing,VISIBLE_IN
view.algorithms,plan.array_indexing,VISIBLE_IN
view.cpp_stl,plan.array_indexing,VISIBLE_IN
view.c_pointers,plan.pointer_lifetime,VISIBLE_IN
view.c_pointers,plan.manual_memory,VISIBLE_IN
view.cpp_modern,plan.manual_memory,VISIBLE_IN
view.intro_c,plan.return_contract,VISIBLE_IN
view.algorithms,plan.recursion,VISIBLE_IN
view.cpp_stl,plan.iterator_range,VISIBLE_IN
view.cpp_modern,plan.iterator_range,VISIBLE_IN
view.cpp_modern,plan.modern_cpp_ownership,VISIBLE_IN
view.cpp_oop,plan.modern_cpp_ownership,VISIBLE_IN
view.cpp_oop,plan.oop_destruction,VISIBLE_IN
view.cpp_modern,plan.exception_safety,VISIBLE_IN
view.cpp_oop,plan.exception_safety,VISIBLE_IN
view.intro_c,plan.formatting,VISIBLE_IN
view.cpp_modern,plan.formatting,VISIBLE_IN
view.cpp_modern,plan.concurrency_wait,VISIBLE_IN
